person_age,person_income,person_emp_length,person_home_ownership,loan_intent,loan_amnt,loan_int_rate,credit_score,loan_status
32,81922,8,own,medical,18077,15.9,632,0
45,135700,8,own,personal,39174,10.55,616,0
41,93914,8,mortgage,home_improvement,12432,16.02,725,0
56,21881,9,rent,business,4491,7.29,435,1
43,59567,1,mortgage,debt_consolidation,4392,23.86,566,1
36,67365,5,own,personal,3268,10.82,406,0
59,147928,14,mortgage,education,39400,23.46,437,0
62,99211,2,own,personal,37551,11.52,346,0
59,90122,10,own,personal,29088,20.64,667,0
34,45006,5,rent,personal,15479,9.92,305,0
51,61198,2,own,debt_consolidation,26465,18.4,822,1
25,42831,10,own,education,23357,11.47,828,0
55,120649,14,own,home_improvement,6969,15.18,571,0
43,36459,12,rent,personal,9981,18.48,365,0
49,52443,19,mortgage,debt_consolidation,22032,16.78,719,0
63,62316,9,rent,debt_consolidation,25408,16.53,638,0
31,116131,5,mortgage,home_improvement,25241,6.31,797,0
38,84486,14,own,medical,18402,9.98,768,0
32,25877,17,mortgage,education,26766,16.44,630,1
29,59553,17,mortgage,education,4657,5.37,430,0
30,134137,6,mortgage,business,22230,10.01,829,0
64,24922,14,mortgage,personal,19680,9.58,737,0
37,142778,17,own,medical,18158,10.0,542,0
58,137018,17,rent,education,20195,15.71,762,0
27,24686,19,mortgage,business,36950,16.64,649,0
33,52766,8,own,personal,13979,23.18,316,0
60,99943,1,own,medical,8867,12.72,765,1
62,52006,7,own,debt_consolidation,16155,23.53,662,0
29,51422,19,own,personal,14006,18.04,509,0
47,136590,1,mortgage,medical,5329,23.25,824,0
22,148886,10,rent,home_improvement,23551,21.67,719,1
25,32205,6,own,education,36865,18.75,432,0
49,106590,5,rent,personal,2404,12.12,313,0
57,43527,9,rent,business,38869,9.82,343,1
58,131483,4,rent,debt_consolidation,2369,9.45,676,0
39,38443,10,own,business,19448,24.04,594,0
28,36524,0,own,personal,36533,24.17,695,1
21,136477,1,own,education,25175,19.5,403,1
42,48202,0,rent,education,1716,22.68,744,0
37,85552,18,own,medical,14850,23.38,361,1
27,66142,1,own,business,2711,15.23,711,0
45,81692,19,rent,business,26801,17.58,620,0
24,102384,3,own,debt_consolidation,22751,13.38,430,0
56,40855,11,mortgage,medical,26173,13.37,498,1
26,103747,19,mortgage,debt_consolidation,7086,5.77,335,0
51,80372,17,mortgage,personal,12223,13.68,515,0
39,45095,0,mortgage,personal,17220,18.47,605,0
64,58724,0,rent,business,14392,13.44,311,0
59,69241,13,own,medical,21051,22.45,382,0
47,123119,3,mortgage,home_improvement,3246,11.65,331,0
30,72003,4,mortgage,education,21010,7.65,707,0
46,88379,10,own,medical,3822,21.23,385,0
39,114837,12,rent,medical,25667,18.48,710,1
59,111996,15,mortgage,personal,18234,9.84,555,0
23,117454,12,own,education,31654,15.73,540,1
33,114283,1,own,medical,10669,13.04,751,0
48,35972,15,mortgage,personal,22784,23.78,300,1
40,143805,5,mortgage,personal,30672,17.15,581,0
48,113846,13,own,business,2082,8.17,813,0
28,42927,0,own,business,12148,15.04,418,1
61,140589,16,mortgage,medical,28494,22.25,804,0
59,135657,10,mortgage,medical,10557,18.43,379,0
21,86630,18,mortgage,personal,37719,21.85,518,1
23,124428,2,mortgage,business,15039,10.01,816,0
33,142035,10,rent,medical,3303,22.77,765,0
48,72347,4,own,education,19281,20.11,817,0
45,119708,16,mortgage,personal,23209,19.58,801,0
53,146244,6,own,personal,29173,11.93,357,0
58,108860,9,mortgage,medical,26190,22.75,636,0
26,106210,10,rent,medical,34012,17.76,809,0
64,89518,2,own,medical,21191,22.04,725,0
52,65283,19,rent,education,3779,12.22,669,0
41,101326,9,own,personal,19230,7.91,710,0
36,32205,9,rent,home_improvement,24405,11.65,731,0
41,140243,13,mortgage,education,13803,14.11,495,0
31,109874,11,mortgage,education,28825,15.67,676,0
57,32748,14,rent,business,14698,15.22,664,0
56,41097,9,mortgage,personal,35560,15.92,704,1
55,23092,9,rent,home_improvement,16376,21.83,791,1
39,73311,18,rent,personal,19118,8.4,365,0
40,42692,0,own,education,14117,11.32,690,0
38,144954,9,rent,medical,38956,22.77,382,0
61,43862,1,own,personal,39049,16.21,780,1
34,110396,16,rent,personal,23242,16.67,528,0
35,99507,6,own,medical,1944,14.56,524,0
51,100152,6,own,home_improvement,32695,15.98,412,1
21,90469,19,mortgage,home_improvement,2511,8.96,484,0
23,24926,8,own,personal,23502,15.94,811,0
36,111299,1,own,medical,25805,24.94,472,0
43,23969,13,rent,business,27993,16.32,822,0
31,55733,16,own,personal,9369,5.89,504,0
32,89855,0,mortgage,medical,36383,20.93,837,0
30,61743,8,rent,education,18997,12.93,618,0
52,59876,19,own,business,16629,8.07,458,1
36,127445,18,rent,medical,32949,22.25,577,0
28,40323,3,rent,personal,3840,8.96,447,0
58,36428,7,rent,debt_consolidation,15051,23.42,382,0
32,54578,12,rent,home_improvement,28523,13.84,718,1
44,106486,3,rent,personal,2774,19.86,837,0
48,128577,8,own,medical,14262,15.94,848,0
28,84140,8,rent,business,4871,10.13,691,0
48,146378,17,rent,business,9273,18.42,432,1
56,127325,11,mortgage,medical,18229,24.16,541,0
46,103829,9,mortgage,home_improvement,28385,20.39,750,0
28,26364,10,rent,personal,30289,17.08,499,0
48,148867,6,own,business,4260,24.81,416,0
48,55349,8,mortgage,business,33019,10.31,518,0
57,20691,5,mortgage,debt_consolidation,4145,6.25,604,0
61,146899,18,rent,education,32753,5.64,542,0
56,115598,15,own,debt_consolidation,8802,19.21,591,0
47,86467,14,own,education,3263,21.6,600,0
37,65896,6,mortgage,business,27913,17.7,687,0
29,77062,15,mortgage,education,9155,23.1,508,0
53,117266,4,mortgage,personal,1922,18.96,613,0
40,99762,15,mortgage,business,7695,12.42,325,0
33,33861,0,mortgage,business,21672,8.63,378,1
48,116837,18,rent,education,39526,23.49,427,0
49,133779,4,rent,medical,20014,7.07,712,0
33,108302,6,rent,education,8816,15.86,436,0
55,121710,18,mortgage,education,26743,11.28,633,0
26,83928,4,rent,home_improvement,29539,10.43,847,0
38,126643,16,mortgage,home_improvement,31102,17.92,687,0
25,135720,7,own,personal,39698,9.62,529,0
45,103231,0,own,personal,12633,23.33,720,0
22,61347,1,rent,medical,24384,13.12,423,1
30,23121,14,own,home_improvement,4512,18.55,387,0
50,103793,19,own,debt_consolidation,7066,19.56,440,1
25,48164,17,own,personal,32500,18.66,350,0
53,45491,10,rent,personal,14207,23.07,704,0
21,79222,9,own,home_improvement,21106,9.62,636,0
38,43165,3,rent,home_improvement,15322,6.72,665,0
52,134250,4,mortgage,medical,35828,6.11,557,0
31,23748,3,mortgage,home_improvement,20418,22.56,687,0
41,118581,12,rent,education,3387,24.47,344,0
46,46553,12,rent,business,9031,11.05,568,0
45,136547,17,own,debt_consolidation,2799,18.87,610,0
42,80380,1,mortgage,business,36548,5.18,577,0
47,64331,15,own,education,34895,8.77,774,0
33,116033,0,mortgage,education,25914,18.79,444,0
53,116844,18,own,business,15635,6.32,534,1
54,140617,8,own,education,8535,14.37,435,0
61,59560,2,mortgage,personal,3808,18.25,744,0
55,73865,6,own,business,14055,20.32,652,0
21,66686,9,mortgage,education,28605,14.08,693,1
41,95910,0,rent,personal,27665,17.61,574,1
26,24675,9,own,home_improvement,33767,15.79,683,0
48,86706,8,mortgage,debt_consolidation,5297,6.05,622,0
37,126985,14,mortgage,debt_consolidation,21943,19.86,482,0
25,129021,14,own,education,34216,8.45,739,1
51,144062,2,mortgage,debt_consolidation,6008,5.64,362,0
25,147359,4,own,personal,22277,14.02,333,1
58,97986,8,own,home_improvement,17820,22.31,776,0
23,96216,8,rent,education,7012,8.02,386,0
43,30068,6,rent,medical,23253,5.26,509,1
57,74460,11,rent,business,30202,7.2,761,0
57,120766,8,own,debt_consolidation,30236,12.27,380,0
30,66418,5,own,debt_consolidation,2620,16.6,621,0
30,46206,1,mortgage,education,34716,8.86,714,1
39,148180,8,rent,business,10319,21.04,489,0
37,20287,16,rent,business,17575,20.07,532,0
41,42337,0,mortgage,debt_consolidation,13204,18.92,691,0
34,40666,18,rent,debt_consolidation,12952,14.75,468,0
29,136595,5,rent,medical,18787,12.3,742,0
21,21161,4,rent,business,34872,12.51,467,1
33,134817,1,mortgage,personal,30376,15.06,530,1
24,141025,8,rent,education,1548,6.55,449,0
21,120667,13,own,education,12640,18.65,849,0
60,110071,3,rent,medical,27437,12.03,685,0
52,118064,3,own,medical,23145,9.5,680,0
54,58751,14,rent,personal,8903,10.57,574,0
48,102063,7,own,home_improvement,19168,8.61,361,0
51,126511,3,rent,education,27863,23.03,766,0
28,109389,15,own,business,29548,8.38,827,0
59,34758,3,own,debt_consolidation,9990,22.66,449,0
46,85780,15,rent,personal,12467,16.44,441,0
54,135614,11,mortgage,education,24901,22.35,415,0
23,23178,15,rent,business,24301,14.48,364,0
32,51831,18,mortgage,personal,38006,23.55,728,1
21,22176,7,mortgage,home_improvement,20644,9.23,609,0
64,123306,5,mortgage,business,5367,16.09,729,0
25,53654,9,mortgage,education,39419,7.52,460,1
50,143220,4,mortgage,debt_consolidation,17204,13.94,605,0
50,46627,17,mortgage,business,20755,16.4,660,0
37,72550,9,rent,education,3093,17.11,577,0
43,132025,9,own,personal,5001,12.31,595,0
35,64910,6,own,home_improvement,31783,6.53,468,0
57,110417,17,rent,business,23940,18.11,758,0
41,78251,0,rent,personal,8810,14.77,306,1
34,55422,6,rent,personal,38322,7.74,431,0
22,31984,0,mortgage,medical,27008,23.72,646,1
31,109312,14,mortgage,personal,19901,24.11,552,0
59,81386,3,own,business,28433,22.13,709,0
58,103291,19,rent,home_improvement,23189,21.88,842,0
54,27135,9,own,debt_consolidation,29730,6.97,654,1
58,20320,8,own,medical,10236,24.87,667,0
54,122958,1,mortgage,personal,8061,13.01,810,0
38,114171,13,mortgage,business,19588,8.26,832,1
50,41684,15,own,education,4902,21.24,827,0
35,75913,0,mortgage,medical,35120,9.51,827,0
47,108774,1,mortgage,home_improvement,35364,15.52,701,1
54,41889,6,mortgage,education,34447,7.56,474,0
58,115849,9,own,home_improvement,29874,14.49,377,0
53,118071,19,own,education,21096,16.16,739,0
44,68899,0,own,debt_consolidation,13020,13.92,848,0
35,144011,12,rent,home_improvement,22685,6.39,531,0
50,30770,0,own,education,39502,14.7,699,0
62,59321,4,mortgage,home_improvement,16675,14.38,512,1
37,105962,15,own,medical,25365,10.23,492,0
25,129863,14,rent,home_improvement,23276,23.43,566,0
49,61777,16,mortgage,business,13693,13.36,425,1
24,66250,15,own,home_improvement,24513,22.28,681,0
30,93034,12,own,education,24621,7.19,843,0
37,124940,10,mortgage,home_improvement,24711,11.38,801,0
30,60130,16,own,debt_consolidation,28785,8.53,702,0
37,101931,16,rent,personal,3542,13.17,560,0
40,69346,1,mortgage,medical,18062,7.23,686,0
44,22537,12,own,business,6366,13.82,711,0
25,104762,13,mortgage,education,27465,12.08,645,0
54,35216,10,own,home_improvement,33286,9.47,393,0
26,104149,9,own,home_improvement,14647,17.84,627,0
22,23009,2,mortgage,home_improvement,39309,24.02,399,0
33,109904,16,own,medical,10860,9.14,760,0
63,49327,14,own,business,11745,19.24,614,0
63,34209,8,mortgage,personal,7818,19.85,324,1
31,68443,9,own,debt_consolidation,15101,14.96,793,0
43,35029,7,own,business,6028,22.95,652,0
36,87613,12,mortgage,debt_consolidation,33725,24.33,416,1
51,99443,17,rent,business,22087,12.24,498,0
31,76997,4,rent,education,10438,18.02,578,0
36,122171,5,rent,personal,19156,18.24,378,0
28,134456,16,rent,personal,19548,13.07,723,0
24,82559,10,rent,medical,25767,11.34,653,1
60,84892,19,rent,business,39881,23.67,825,0
24,90409,15,mortgage,home_improvement,3563,20.8,840,0
45,28635,8,mortgage,personal,9498,7.29,776,1
23,53065,1,mortgage,business,9131,7.4,309,0
52,131399,4,own,home_improvement,26107,23.45,802,0
23,140544,0,rent,medical,29793,6.63,559,0
47,127340,3,rent,business,3696,18.77,823,0
49,53783,3,mortgage,business,24705,9.54,305,0
52,54152,2,own,education,24397,5.7,334,0
39,78741,8,own,business,8704,6.19,474,0
41,127049,11,mortgage,education,17442,12.47,741,0
25,71502,9,rent,home_improvement,10765,6.55,446,1
38,49092,1,own,home_improvement,11002,16.93,492,1
48,37653,10,rent,personal,12390,17.95,312,0
62,117999,9,own,medical,19946,12.47,829,0
42,119564,5,rent,education,7641,19.86,545,0
41,60469,17,own,personal,34709,14.8,413,0
26,143064,1,rent,debt_consolidation,16624,13.6,532,0
21,106483,1,rent,personal,10966,13.14,621,1
25,141585,9,rent,home_improvement,24814,13.62,837,0
61,79754,15,mortgage,debt_consolidation,35189,24.36,425,0
32,49978,11,rent,personal,6765,18.63,612,0
46,107592,0,rent,business,31222,11.3,810,1
54,114543,7,own,medical,18223,19.68,783,0
34,63169,15,own,education,37769,11.61,580,0
46,68287,17,mortgage,business,13647,7.51,582,1
47,74745,12,own,debt_consolidation,39016,14.51,691,0
29,130168,14,rent,medical,5959,20.02,822,0
46,133985,11,mortgage,personal,28257,12.55,681,0
42,140843,7,mortgage,business,32984,22.38,515,1
50,25543,9,mortgage,home_improvement,23212,12.74,841,0
63,76392,13,rent,home_improvement,28215,12.0,415,0
37,41067,4,rent,medical,37657,24.96,808,0
46,71033,17,own,home_improvement,30057,14.65,799,0
56,65256,18,own,education,35094,21.1,570,1
21,110633,14,own,medical,39669,21.1,739,0
28,128383,5,mortgage,medical,37126,23.53,590,0
55,129048,10,rent,home_improvement,35353,6.7,338,0
35,89345,10,own,medical,14500,10.42,323,1
42,42191,19,rent,personal,17772,20.35,342,1
34,106803,19,mortgage,debt_consolidation,4332,16.25,469,0
46,92742,17,rent,business,23218,16.19,639,0
48,138843,17,rent,debt_consolidation,36588,8.32,468,0
43,106593,9,mortgage,business,16472,10.62,837,0
34,48992,1,own,home_improvement,5959,15.43,771,0
44,132050,8,rent,education,18443,10.54,442,0
22,101531,13,rent,education,26874,9.21,400,0
46,68803,18,mortgage,home_improvement,2301,6.76,774,0
34,129975,9,rent,home_improvement,25080,8.11,610,0
27,83477,3,rent,medical,21683,20.38,359,0
23,33210,5,rent,education,30656,19.38,328,1
43,103329,13,mortgage,debt_consolidation,23455,5.92,830,0
63,46270,3,rent,home_improvement,5112,9.07,372,0
38,82008,14,mortgage,debt_consolidation,17882,16.21,693,0
58,25197,15,own,business,33145,11.45,693,0
55,133857,6,rent,debt_consolidation,33735,21.46,780,1
35,27452,16,mortgage,education,8245,20.7,772,0
45,61486,18,mortgage,business,3105,22.83,612,0
57,34859,18,rent,debt_consolidation,22711,16.26,737,1
48,47236,16,mortgage,medical,6630,12.04,623,0
30,51899,5,own,medical,4206,17.12,386,0
59,52083,10,own,education,19953,6.78,658,0
37,87708,15,own,medical,36396,5.19,496,0
59,131462,7,own,home_improvement,11068,5.34,684,0
42,36663,10,mortgage,business,14394,13.15,417,0
46,113076,6,mortgage,education,2067,9.56,797,0
64,138665,18,own,business,16245,8.15,761,0
45,39053,9,own,debt_consolidation,10859,17.31,795,0
37,31085,8,own,home_improvement,30164,24.9,546,1
33,50564,3,own,education,16377,8.56,533,1
40,109745,14,own,debt_consolidation,37834,15.93,716,1
45,79095,12,mortgage,debt_consolidation,34715,7.39,766,0
24,89517,1,own,debt_consolidation,21773,23.68,781,0
30,41153,1,own,debt_consolidation,34939,10.84,664,0
23,25247,15,rent,debt_consolidation,7114,22.57,452,0
61,30553,8,mortgage,education,33939,10.66,571,1
38,40811,12,own,medical,13818,21.12,691,0
56,115381,2,mortgage,debt_consolidation,10335,9.19,846,0
42,26135,8,rent,home_improvement,7209,10.86,729,1
54,25573,12,rent,education,4577,8.85,488,1
28,138819,1,own,personal,9380,10.29,551,0
60,144588,7,own,medical,5076,21.7,694,1
64,99267,8,own,home_improvement,33925,17.78,518,1
39,27189,15,own,debt_consolidation,12095,13.12,489,0
62,100077,1,rent,education,20179,24.43,533,1
61,63646,5,mortgage,education,29400,14.3,531,1
57,96623,7,own,debt_consolidation,19761,24.4,657,0
26,131971,4,mortgage,home_improvement,2810,8.93,777,0
46,73687,8,own,education,22574,23.09,728,0
54,88312,0,own,business,29562,5.28,536,1
26,127615,8,rent,medical,19510,15.91,332,0
57,47564,9,own,home_improvement,7953,13.46,512,0
53,48835,3,own,debt_consolidation,23131,15.5,678,0
42,81587,2,own,home_improvement,27883,16.07,301,1
41,27697,9,rent,business,39373,12.78,749,0
26,100165,14,mortgage,home_improvement,6891,24.96,726,0
26,93922,10,rent,personal,36844,24.53,578,0
24,37046,13,own,debt_consolidation,19728,24.23,513,1
50,77823,5,own,medical,34387,24.58,584,1
31,93580,11,own,debt_consolidation,12094,20.86,842,0
50,73370,12,mortgage,personal,3407,24.77,573,0
51,29615,16,mortgage,debt_consolidation,13644,22.85,310,1
44,133338,15,own,debt_consolidation,36772,13.32,346,0
29,25060,2,own,medical,21298,20.7,814,0
23,96436,1,mortgage,personal,37807,23.24,737,0
51,80519,10,rent,debt_consolidation,35072,19.25,726,1
60,140562,8,rent,business,39398,13.46,731,0
57,91117,2,mortgage,debt_consolidation,29669,6.32,429,0
56,81158,17,mortgage,education,31161,21.19,321,0
44,54782,19,own,debt_consolidation,8282,24.05,688,0
51,105709,14,mortgage,medical,27539,12.25,434,0
26,98533,13,mortgage,education,4307,8.04,831,0
22,128939,1,own,business,18745,11.53,519,1
40,78255,16,mortgage,business,38062,16.65,632,0
48,131952,7,own,business,35555,11.34,429,1
31,92684,9,rent,personal,2073,17.21,331,0
24,76918,17,rent,business,33683,24.34,724,0
35,146093,18,rent,home_improvement,26741,18.41,597,1
26,104284,7,own,medical,23286,12.25,803,0
50,99558,7,rent,personal,4599,23.72,656,0
58,105549,2,rent,education,28293,16.31,754,0
22,124223,2,own,home_improvement,16389,7.57,700,0
35,101422,11,own,personal,13318,14.98,754,0
31,140363,16,rent,medical,4055,18.07,333,0
28,146352,3,rent,education,18043,21.77,547,1
46,45256,16,rent,medical,7320,23.73,341,0
64,50005,13,mortgage,medical,5642,11.35,422,0
25,26638,18,own,education,28158,8.11,326,1
26,57419,8,own,business,10321,6.48,761,0
46,53377,11,own,debt_consolidation,15432,19.77,446,0
24,126244,4,own,medical,23757,20.9,795,0
39,63116,10,rent,business,38234,13.19,785,0
40,56634,19,own,education,27044,12.92,759,1
53,102291,2,mortgage,medical,22971,24.08,427,0
40,43382,14,mortgage,debt_consolidation,26727,23.33,675,1
32,135303,13,rent,education,23559,9.67,382,0
21,76063,10,rent,personal,9284,20.62,834,0
46,42394,19,own,personal,18665,17.45,822,0
34,87789,7,rent,business,28476,8.08,402,0
58,123246,3,rent,personal,11991,12.14,818,0
57,130634,11,rent,home_improvement,20561,8.55,661,0
31,20864,7,mortgage,medical,5511,10.9,555,0
56,119572,5,own,medical,11796,17.31,546,0
33,60222,14,rent,education,4881,12.51,491,0
63,33666,11,own,home_improvement,16668,12.88,834,1
23,143664,15,own,medical,36181,15.79,613,1
53,40955,15,own,education,35312,6.74,575,1
26,130674,19,mortgage,debt_consolidation,29106,19.78,672,1
30,123533,19,own,medical,28222,13.03,743,0
25,101845,3,own,business,16729,14.61,494,0
43,136925,10,rent,medical,5784,24.49,557,1
30,89590,12,rent,debt_consolidation,39394,11.89,659,1
64,147775,8,mortgage,debt_consolidation,38282,17.96,847,0
22,86471,3,own,medical,34913,12.85,407,0
33,130476,11,mortgage,debt_consolidation,10102,22.89,323,0
60,108314,8,own,education,39218,21.94,764,1
22,142579,12,mortgage,medical,18950,9.83,321,0
40,63298,15,own,medical,5507,18.83,801,0
21,83108,5,rent,personal,38016,6.3,800,0
57,133864,9,mortgage,business,14523,24.26,706,0
29,68924,12,rent,medical,25667,11.98,629,0
37,36709,6,own,personal,4992,21.64,585,0
29,29726,18,mortgage,debt_consolidation,9027,11.37,446,0
31,80824,18,rent,business,23144,17.66,683,0
35,60542,16,rent,business,26530,24.67,310,1
44,40245,12,rent,debt_consolidation,16305,22.53,575,0
58,54753,12,own,education,22731,8.21,602,0
55,99788,1,mortgage,personal,21673,15.95,503,0
50,41316,9,rent,medical,34297,11.97,644,0
51,122907,12,own,personal,26842,13.69,565,0
25,104698,8,own,debt_consolidation,24827,11.7,321,0
64,35960,0,own,debt_consolidation,38502,11.72,835,0
34,50791,13,mortgage,education,27173,15.85,395,0
31,127766,15,own,business,19909,8.84,744,0
